Brunei Darussalam,BRN,"Industry (including construction), value added (current US$)",8782292472.05886,11331031301.9415
Bhutan,BTN,"Industry (including construction), value added (current US$)",875333501.287271,
Botswana,BWA,"Industry (including construction), value added (current US$)",6195037874.57583,7614686674.9023
Central African Republic,CAF,"Industry (including construction), value added (current US$)",543244565.093489,504097768.234979
Canada,CAN,"Industry (including construction), value added (current US$)",,
Central Europe and the Baltics,CEB,"Industry (including construction), value added (current US$)",512679240488.893,533098960299.351
Switzerland,CHE,"Industry (including construction), value added (current US$)",208060666323.186,203580882510.807
Channel Islands,CHI,"Industry (including construction), value added (current US$)",1020094484.94017,
Chile,CHL,"Industry (including construction), value added (current US$)",99220224434.7368,96236172318.9826
China,CHN,"Industry (including construction), value added (current US$)",7001796115584.26,7171636722710.08
Cote d'Ivoire,CIV,"Industry (including construction), value added (current US$)",14966100508.4183,15390818702.7702
Cameroon,CMR,"Industry (including construction), value added (current US$)",11024567757.23,11481472734.6421
"Congo, Dem. Rep.",COD,"Industry (including construction), value added (current US$)",25087060220.9326,30877014196.8355
"Congo, Rep.",COG,"Industry (including construction), value added (current US$)",6359294487.76441,7789179123.24679
Colombia,COL,"Industry (including construction), value added (current US$)",79174590866.4695,92350910580.3682
Comoros,COM,"Industry (including construction), value added (current US$)",120116113.530623,112823739.537063
Cabo Verde,CPV,"Industry (including construction), value added (current US$)",307505802.628958,312558205.756045
Costa Rica,CRI,"Industry (including construction), value added (current US$)",13385672260.6557,14296342394.2036
Caribbean small states,CSS,"Industry (including construction), value added (current US$)",21374553738.7842,33133946258.9212
Cuba,CUB,"Industry (including construction), value added (current US$)",127294400000,150569500000
Curacao,CUW,"Industry (including construction), value added (current US$)",313321086.844202,344083786.034113
Cayman Islands,CYM,"Industry (including construction), value added (current US$)",514410257.641031,
Cyprus,CYP,"Industry (including construction), value added (current US$)",3512319425.0935,3542088237.02855
Czechia,CZE,"Industry (including construction), value added (current US$)",85286040486.2033,86032195915.5714
Germany,DEU,"Industry (including construction), value added (current US$)",1156654972538.74,1098273917994.17
Djibouti,DJI,"Industry (including construction), value added (current US$)",551452922.277052,538988937.154304
Dominica,DMA,"Industry (including construction), value added (current US$)",67588888.8888889,73129629.6296296
Denmark,DNK,"Industry (including construction), value added (current US$)",79467536283.1761,78658053107.8872
Dominican Republic,DOM,"Industry (including construction), value added (current US$)",30781901747.9159,37546427154.0233
Algeria,DZA,"Industry (including construction), value added (current US$)",63660742579.0956,89504575778.1217
East Asia & Pacific (excluding high income),EAP,"Industry (including construction), value added (current US$)",8114271142461.14,8399337949571.47
Early-demographic dividend,EAR,"Industry (including construction), value added (current US$)",4134858190095.44,4839560422931.01
East Asia & Pacific,EAS,"Industry (including construction), value added (current US$)",11033284552902,11372066046698.2
Europe & Central Asia (excluding high income),ECA,"Industry (including construction), value added (current US$)",1109575611068,1318794272103.17
Europe & Central Asia,ECS,"Industry (including construction), value added (current US$)",5977638559650.69,6236629858903.58
Ecuador,ECU,"Industry (including construction), value added (current US$)",33095660000,36231673000
"Egypt, Arab Rep.",EGY,"Industry (including construction), value added (current US$)",132445083425.271,155951003834.791
Euro area,EMU,"Industry (including construction), value added (current US$)",3314927446268.56,3263646101492.32
Eritrea,ERI,"Industry (including construction), value added (current US$)",,
Spain,ESP,"Industry (including construction), value added (current US$)",293815165089.143,294826239412.453
Estonia,EST,"Industry (including construction), value added (current US$)",8593562824.14327,9151403354.33856
Ethiopia,ETH,"Industry (including construction), value added (current US$)",24310751875.2496,28807749612.7234
European Union,EUU,"Industry (including construction), value added (current US$)",3966291499703.25,3930982204536.59
Fragile and conflict affected situations,FCS,"Industry (including construction), value added (current US$)",,
Finland,FIN,"Industry (including construction), value added (current US$)",71312144255.8128,72319168272.3738
Fiji,FJI,"Industry (including construction), value added (current US$)",717790339.64365,755188997.882068
France,FRA,"Industry (including construction), value added (current US$)",485205019325.574,467501995947.473
Faroe Islands,FRO,"Industry (including construction), value added (current US$)",713825248.567984,642778730.586907
"Micronesia, Fed. Sts.",FSM,"Industry (including construction), value added (current US$)",20392938.1533562,20584062.0642308
Gabon,GAB,"Industry (including construction), value added (current US$)",10294728419.8652,12086049069.929
United Kingdom,GBR,"Industry (including construction), value added (current US$)",521880476802.053,515318767165.965
Georgia,GEO,"Industry (including construction), value added (current US$)",3980738458.19491,5292487758.04129
Ghana,GHA,"Industry (including construction), value added (current US$)",22588923695.6784,23599639354.9635
Gibraltar,GIB,"Industry (including construction), value added (current US$)",,
Guinea,GIN,"Industry (including construction), value added (current US$)",4640102889.62989,6055163271.64824
"Gambia, The",GMB,"Industry (including construction), value added (current US$)",348325439.816345,377545618.404162
Guinea-Bissau,GNB,"Industry (including construction), value added (current US$)",,
Equatorial Guinea,GNQ,"Industry (including construction), value added (current US$)",6155767667.48971,6236033675.01576
Greece,GRC,"Industry (including construction), value added (current US$)",32367954715.7049,36603409386.5546
Grenada,GRD,"Industry (including construction), value added (current US$)",163344444.444444,198129629.62963
Greenland,GRL,"Industry (including construction), value added (current US$)",519713897.300717,
Guatemala,GTM,"Industry (including construction), value added (current US$)",19226457749.469,21517827303.8381
Guam,GUM,"Industry (including construction), value added (current US$)",,
Guyana,GUY,"Industry (including construction), value added (current US$)",4052009592.32614,9982105515.58753
High income,HIC,"Industry (including construction), value added (current US$)",13501193545226.6,
"Hong Kong SAR, China",HKG,"Industry (including construction), value added (current US$)",22098620902.5884,22678271377.9639
Honduras,HND,"Industry (including construction), value added (current US$)",7572432547.33018,8327270654.09223
Heavily indebted poor countries (HIPC),HPC,"Industry (including construction), value added (current US$)",230949702913.457,261378800958.153
Croatia,HRV,"Industry (including construction), value added (current US$)",13949783265.6117,14255938683.6274
Haiti,HTI,"Industry (including construction), value added (current US$)",5329609200.106,5942622614.32244
Hungary,HUN,"Industry (including construction), value added (current US$)",44027384411.5359,43635632890.867
IBRD only,IBD,"Industry (including construction), value added (current US$)",12604289473709,13549950665865.1
IDA & IBRD total,IBT,"Industry (including construction), value added (current US$)",13323062404122.5,14342457368686.7
IDA total,IDA,"Industry (including construction), value added (current US$)",717666948333.381,790982768233.292
IDA blend,IDB,"Industry (including construction), value added (current US$)",283331754568.342,313503093155.667
Indonesia,IDN,"Industry (including construction), value added (current US$)",472762620141.613,546493934214.815
IDA only,IDX,"Industry (including construction), value added (current US$)",434390248978.467,477511613742.628
Isle of Man,IMN,"Industry (including construction), value added (current US$)",,
India,IND,"Industry (including construction), value added (current US$)",821327499834.874,876563912897.877
Not classified,INX,"Industry (including construction), value added (current US$)",,
Ireland,IRL,"Industry (including construction), value added (current US$)",197479460022.175,221176155610.851
"Iran, Islamic Rep.",IRN,"Industry (including construction), value added (current US$)",136506146006.092,164800583198.071
Iraq,IRQ,"Industry (including construction), value added (current US$)",111599215862.069,165771830413.793
Iceland,ISL,"Industry (including construction), value added (current US$)",5222487893.28216,5839597976.58592
Israel,ISR,"Industry (including construction), value added (current US$)",83890367074.8508,
Italy,ITA,"Industry (including construction), value added (current US$)",499875848405.806,488238945644.165
Jamaica,JAM,"Industry (including construction), value added (current US$)",3068523559.76336,3406229832.26783
Jordan,JOR,"Industry (including construction), value added (current US$)",10842742957.7465,11651648451.45
Japan,JPN,"Industry (including construction), value added (current US$)",1441384671381.71,
Kazakhstan,KAZ,"Industry (including construction), value added (current US$)",69515440324.4836,78877257070.8333
Kenya,KEN,"Industry (including construction), value added (current US$)",18816849638.4735,20025690234.1477
Kyrgyz Republic,KGZ,"Industry (including construction), value added (current US$)",2196512221.96306,2569555367.35564
Cambodia,KHM,"Industry (including construction), value added (current US$)",9931048753.68865,11181874763.9564
Kiribati,KIR,"Industry (including construction), value added (current US$)",26321434.223309,
St. Kitts and Nevis,KNA,"Industry (including construction), value added (current US$)",193855555.555556,210066666.666667
"Korea, Rep.",KOR,"Industry (including construction), value added (current US$)",589754182803.347,531071781746.781
Kuwait,KWT,"Industry (including construction), value added (current US$)",,
Latin America & Caribbean (excluding high income),LAC,"Industry (including construction), value added (current US$)",1304448178038.88,1534947857355.96
Lao PDR,LAO,"Industry (including construction), value added (current US$)",6425701599.1268,5276244810.27682
Lebanon,LBN,"Industry (including construction), value added (current US$)",638125159.072735,
Liberia,LBR,"Industry (including construction), value added (current US$)",640000000,827758520
Libya,LBY,"Industry (including construction), value added (current US$)",31823168013.6451,36742800496.5537
St. Lucia,LCA,"Industry (including construction), value added (current US$)",208474074.074074,216522222.222222
Latin America & Caribbean,LCN,"Industry (including construction), value added (current US$)",1814889424630.02,2108346914155.25
Least developed countries: UN classification,LDC,"Industry (including construction), value added (current US$)",377303411857.661,430905882910.473
Low income,LIC,"Industry (including construction), value added (current US$)",116574911401.641,134013705132.367
Liechtenstein,LIE,"Industry (including construction), value added (current US$)",3099646986.47256,
Sri Lanka,LKA,"Industry (including construction), value added (current US$)",26542014838.6808,22520223348.8399
Lower middle income,LMC,"Industry (including construction), value added (current US$)",2160619753361.73,2367864468629.44
Low & middle income,LMY,"Industry (including construction), value added (current US$)",12664307820303.9,13653181660992.5
Lesotho,LSO,"Industry (including construction), value added (current US$)",773208537.326546,686578649.782045
Late-demographic dividend,LTE,"Industry (including construction), value added (current US$)",9819963498831.54,10465435845348.6
Lithuania,LTU,"Industry (including construction), value added (current US$)",16620979795.8408,18268038201.7919
Luxembourg,LUX,"Industry (including construction), value added (current US$)",9175471056.7014,8488072221.44945
Latvia,LVA,"Industry (including construction), value added (current US$)",8027134296.76344,8831703053.04478
"Macao SAR, China",MAC,"Industry (including construction), value added (current US$)",2380353985.21922,2312898145.44105
St. Martin (French part),MAF,"Industry (including construction), value added (current US$)",,
Morocco,MAR,"Industry (including construction), value added (current US$)",36588483664.2086,33352754643.8912
Monaco,MCO,"Industry (including construction), value added (current US$)",1081852739.34528,1082112499.26287
Moldova,MDA,"Industry (including construction), value added (current US$)",2824879694.57014,2816850423.28042
Madagascar,MDG,"Industry (including construction), value added (current US$)",3162146110.36514,3325618441.56507
Maldives,MDV,"Industry (including construction), value added (current US$)",482971140.347354,633450433.942531
Middle East & North Africa,MEA,"Industry (including construction), value added (current US$)",1449268127629.36,1979857333312.77
Mexico,MEX,"Industry (including construction), value added (current US$)",420940144407.117,491822216585.889
Marshall Islands,MHL,"Industry (including construction), value added (current US$)",27529704.0939331,26697411.0603333
Middle income,MIC,"Industry (including construction), value added (current US$)",12545422209948.7,13517707554296.5
North Macedonia,MKD,"Industry (including construction), value added (current US$)",3160919574.06812,3112671773.75143
Mali,MLI,"Industry (including construction), value added (current US$)",3968963246.26226,3758468737.01315
Malta,MLT,"Industry (including construction), value added (current US$)",2282405152.86823,2268939400.82227
Myanmar,MMR,"Industry (including construction), value added (current US$)",24723245299.8962,23813992474.0749
Middle East & North Africa (excluding high income),MNA,"Industry (including construction), value added (current US$)",545805591267.28,682428553758.341
Montenegro,MNE,"Industry (including construction), value added (current US$)",869571800.510305,807712773.788642
Mongolia,MNG,"Industry (including construction), value added (current US$)",5667535730.84417,6054799365.7675
Northern Mariana Islands,MNP,"Industry (including construction), value added (current US$)",,
Mozambique,MOZ,"Industry (including construction), value added (current US$)",3547461720.00306,4194501229.13823
Mauritania,MRT,"Industry (including construction), value added (current US$)",2958764238.45794,2952582813.8189
Mauritius,MUS,"Industry (including construction), value added (current US$)",2094641430.8706,2358112206.56002
Malawi,MWI,"Industry (including construction), value added (current US$)",2320718955.93195,2415243209.18318
Malaysia,MYS,"Industry (including construction), value added (current US$)",140991891719.03,159128012646.007
North America,NAC,"Industry (including construction), value added (current US$)",4618104878233.2,
Namibia,NAM,"Industry (including construction), value added (current US$)",3099657195.24924,3835293626.56095
New Caledonia,NCL,"Industry (including construction), value added (current US$)",,
Niger,NER,"Industry (including construction), value added (current US$)",3107433600.93569,2690468067.82452
Nigeria,NGA,"Industry (including construction), value added (current US$)",138456656530.883,145452907756.674
Nicaragua,NIC,"Industry (including construction), value added (current US$)",3830597221.57025,4072929846.03152
Netherlands,NLD,"Industry (including construction), value added (current US$)",187006618647.284,196926413622.569
Norway,NOR,"Industry (including construction), value added (current US$)",178189988358.556,282126063968.103
Nepal,NPL,"Industry (including construction), value added (current US$)",4354193013.3981,4911565730.21984
Nauru,NRU,"Industry (including construction), value added (current US$)",,
New Zealand,NZL,"Industry (including construction), value added (current US$)",,
OECD members,OED,"Industry (including construction), value added (current US$)",12817488561860.5,
Oman,OMN,"Industry (including construction), value added (current US$)",44654844213.264,65336280884.2653
Other small states,OSS,"Industry (including construction), value added (current US$)",191017627486.518,249285629740.765
Pakistan,PAK,"Industry (including construction), value added (current US$)",65857128349.4954,76520278684.565
Panama,PAN,"Industry (including construction), value added (current US$)",17673059800,20025459600
Peru,PER,"Industry (including construction), value added (current US$)",77866974663.9268,82554121956.6951
Philippines,PHL,"Industry (including construction), value added (current US$)",113851076401.03,118157096178.615
Palau,PLW,"Industry (including construction), value added (current US$)",27326535.4349334,
Papua New Guinea,PNG,"Industry (including construction), value added (current US$)",8891452371.80281,12749924630.2478
Poland,POL,"Industry (including construction), value added (current US$)",191490408474.277,193313305829.674
Pre-demographic dividend,PRE,"Industry (including construction), value added (current US$)",461471448770.885,556190739115.165
Puerto Rico,PRI,"Industry (including construction), value added (current US$)",51772900000,52443000000
"Korea, Dem. People's Rep.",PRK,"Industry (including construction), value added (current US$)",,
Portugal,PRT,"Industry (including construction), value added (current US$)",49171754229.4953,47519743319.3757
Paraguay,PRY,"Industry (including construction), value added (current US$)",13854848141.9571,13994645011.3697
West Bank and Gaza,PSE,"Industry (including construction), value added (current US$)",3202600000,
Pacific island small states,PSS,"Industry (including construction), value added (current US$)",1330013959.51125,1390392875.27014
Post-demographic dividend,PST,"Industry (including construction), value added (current US$)",11785888244086,
French Polynesia,PYF,"Industry (including construction), value added (current US$)",,
Qatar,QAT,"Industry (including construction), value added (current US$)",107810464425.692,154582407894.861
Romania,ROU,"Industry (including construction), value added (current US$)",74451527334.8801,86832050933.4058
Russian Federation,RUS,"Industry (including construction), value added (current US$)",583619824002.129,734713636685.273
Rwanda,RWA,"Industry (including construction), value added (current US$)",2245605208.36621,2826942188.08099
South Asia,SAS,"Industry (including construction), value added (current US$)",1060158665725.7,1140500158207.88
Saudi Arabia,SAU,"Industry (including construction), value added (current US$)",387303663268.435,590128141893.904
Sudan,SDN,"Industry (including construction), value added (current US$)",2522285130.65712,2516675026.76967
Senegal,SEN,"Industry (including construction), value added (current US$)",6699243463.85347,6793853964.14223
Singapore,SGP,"Industry (including construction), value added (current US$)",103254302436.279,112761892465.693
Solomon Islands,SLB,"Industry (including construction), value added (current US$)",,
Sierra Leone,SLE,"Industry (including construction), value added (current US$)",252136971.145441,268158731.175677
El Salvador,SLV,"Industry (including construction), value added (current US$)",7133560000,8175910000
San Marino,SMR,"Industry (including construction), value added (current US$)",679729856.960378,
Somalia,SOM,"Industry (including construction), value added (current US$)",,
Serbia,SRB,"Industry (including construction), value added (current US$)",15780275645.1725,16253726865.4925
Sub-Saharan Africa (excluding high income),SSA,"Industry (including construction), value added (current US$)",530680257056.676,580792334762.968
South Sudan,SSD,"Industry (including construction), value added (current US$)",,
Sub-Saharan Africa,SSF,"Industry (including construction), value added (current US$)",530855158317.786,581006157566.244
Small states,SST,"Industry (including construction), value added (current US$)",213845666118.476,284121763987.332
Sao Tome and Principe,STP,"Industry (including construction), value added (current US$)",26453857.7326418,23662462.4812494
Suriname,SUR,"Industry (including construction), value added (current US$)",1171962233.50254,1621091922.33249
Slovak Republic,SVK,"Industry (including construction), value added (current US$)",35132109891.3599,32885083061.7744
Slovenia,SVN,"Industry (including construction), value added (current US$)",17576699017.1005,16900404972.6499
Sweden,SWE,"Industry (including construction), value added (current US$)",145167762487.827,141615722280.629
Eswatini,SWZ,"Industry (including construction), value added (current US$)",1578930276.17058,1598809310.1004
Sint Maarten (Dutch part),SXM,"Industry (including construction), value added (current US$)",81570219.446867,
Seychelles,SYC,"Industry (including construction), value added (current US$)",174982243.464005,213762631.800573
Syrian Arab Republic,SYR,"Industry (including construction), value added (current US$)",2593309477.36887,
Turks and Caicos Islands,TCA,"Industry (including construction), value added (current US$)",154572000,
Chad,TCD,"Industry (including construction), value added (current US$)",4663154116.7673,6283522314.30866
East Asia & Pacific (IDA & IBRD countries),TEA,"Industry (including construction), value added (current US$)",8102836882553.82,8387501986552.9
Europe & Central Asia (IDA & IBRD countries),TEC,"Industry (including construction), value added (current US$)",1389467330142.77,1612588373423.47
Togo,TGO,"Industry (including construction), value added (current US$)",1699330340.64981,1671363006.75864
Thailand,THA,"Industry (including construction), value added (current US$)",176884809385.268,173379557005.71
Tajikistan,TJK,"Industry (including construction), value added (current US$)",3144112796.61504,
Turkmenistan,TKM,"Industry (including construction), value added (current US$)",18559142857.1429,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Industry (including construction), value added (current US$)",1610734682229.78,1877704068203.52
Timor-Leste,TLS,"Industry (including construction), value added (current US$)",2254269700,1722683700
Middle East & North Africa (IDA & IBRD countries),TMN,"Industry (including construction), value added (current US$)",542602991267.28,678424297075.679
Tonga,TON,"Industry (including construction), value added (current US$)",74713937.9652006,
South Asia (IDA & IBRD),TSA,"Industry (including construction), value added (current US$)",1060158665725.7,1140500158207.88
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Industry (including construction), value added (current US$)",530855158317.786,581006157566.244
Trinidad and Tobago,TTO,"Industry (including construction), value added (current US$)",9787717437.30118,14708612250.3368
Tunisia,TUN,"Industry (including construction), value added (current US$)",10792576902.8584,10790717897.5168
Turkiye,TUR,"Industry (including construction), value added (current US$)",255247006397.897,283871533525.572
Tuvalu,TUV,"Industry (including construction), value added (current US$)",,
Tanzania,TZA,"Industry (including construction), value added (current US$)",19286260511.0034,20976774369.5717
Uganda,UGA,"Industry (including construction), value added (current US$)",10998304357.6355,12196612479.7422
Ukraine,UKR,"Industry (including construction), value added (current US$)",46253216233.3113,30886917078.4442
Upper middle income,UMC,"Industry (including construction), value added (current US$)",10384783423141.6,11149805007098.9
Uruguay,URY,"Industry (including construction), value added (current US$)",11280258534.3901,12514943897.6282
United States,USA,"Industry (including construction), value added (current US$)",4169821339000,
Uzbekistan,UZB,"Industry (including construction), value added (current US$)",21917756470.0872,24997593167.4214
St. Vincent and the Grenadines,VCT,"Industry (including construction), value added (current US$)",116574074.074074,139570370.37037
"Venezuela, RB",VEN,"Industry (including construction), value added (current US$)",,
British Virgin Islands,VGB,"Industry (including construction), value added (current US$)",,
Virgin Islands (U.S.),VIR,"Industry (including construction), value added (current US$)",,
Viet Nam,VNM,"Industry (including construction), value added (current US$)",137214576480.747,156404820741.838
Vanuatu,VUT,"Industry (including construction), value added (current US$)",,
World,WLD,"Industry (including construction), value added (current US$)",26543823953823.8,28411545103888.6
Samoa,WSM,"Industry (including construction), value added (current US$)",93926653.5054023,95161997.2871874
Kosovo,XKX,"Industry (including construction), value added (current US$)",2583524541.69131,2594521427.81931
"Yemen, Rep.",YEM,"Industry (including construction), value added (current US$)",,
South Africa,ZAF,"Industry (including construction), value added (current US$)",103421569917.3,100009242127.356
Zambia,ZMB,"Industry (including construction), value added (current US$)",9243359536.43445,10290096692.0759
Zimbabwe,ZWE,"Industry (including construction), value added (current US$)",8172501638.85129,11068264069.2318
